,Country,Code,Indicator,Year,Co2_per
6891,Africa al sur del Sahara (BIRF y la AIF),TSS,Emisiones de CO2 (toneladas métricas per capita),2015,0.76398389
6892,Trinidad y Tobago,TTO,Emisiones de CO2 (toneladas métricas per capita),2015,14.59453203
6893,Tunez,TUN,Emisiones de CO2 (toneladas métricas per capita),2015,2.736460007
6894,Turquia,TUR,Emisiones de CO2 (toneladas métricas per capita),2015,4.437297669
6895,Tuvalu,TUV,Emisiones de CO2 (toneladas métricas per capita),2015,0.707915786
6896,Tanzanía,TZA,Emisiones de CO2 (toneladas métricas per capita),2015,0.204897632
6897,Uganda,UGA,Emisiones de CO2 (toneladas métricas per capita),2015,0.125731922
6898,Ucrania,UKR,Emisiones de CO2 (toneladas métricas per capita),2015,4.231466707
6899,Ingreso mediano alto,UMC,Emisiones de CO2 (toneladas métricas per capita),2015,5.732800691
6900,Uruguay,URY,Emisiones de CO2 (toneladas métricas per capita),2015,1.956378507
6901,Estados Unidos,USA,Emisiones de CO2 (toneladas métricas per capita),2015,15.56001544
6902,Uzbekistan,UZB,Emisiones de CO2 (toneladas métricas per capita),2015,3.17449495
6903,San Vicente y las Granadinas,VCT,Emisiones de CO2 (toneladas métricas per capita),2015,2.314945249
6904,Venezuela,VEN,Emisiones de CO2 (toneladas métricas per capita),2015,5.343217081
6905,Islas Virgenes Britanicas,VGB,Emisiones de CO2 (toneladas métricas per capita),2015,
6906,Islas Virgenes (EE.UU.),VIR,Emisiones de CO2 (toneladas métricas per capita),2015,
6907,Viet Nam,VNM,Emisiones de CO2 (toneladas métricas per capita),2015,2.185814559
6908,Vanuatu,VUT,Emisiones de CO2 (toneladas métricas per capita),2015,0.485823223
6909,Mundo,WLD,Emisiones de CO2 (toneladas métricas per capita),2015,4.600796551
6910,Samoa,WSM,Emisiones de CO2 (toneladas métricas per capita),2015,1.141125209
6911,Kosovo,XKX,Emisiones de CO2 (toneladas métricas per capita),2015,
6912,"Yemen, Rep. del",YEM,Emisiones de CO2 (toneladas métricas per capita),2015,0.4752399
6913,Sudafrica,ZAF,Emisiones de CO2 (toneladas métricas per capita),2015,7.607188524
6914,Zambia,ZMB,Emisiones de CO2 (toneladas métricas per capita),2015,0.305054766
6915,Zimbabwe,ZWE,Emisiones de CO2 (toneladas métricas per capita),2015,0.846962441
6916,Aruba,ABW,Emisiones de CO2 (toneladas métricas per capita),2016,
6917,,AFE,Emisiones de CO2 (toneladas métricas per capita),2016,0.941337319
6918,Afganistan,AFG,Emisiones de CO2 (toneladas métricas per capita),2016,0.268358773
6919,,AFW,Emisiones de CO2 (toneladas métricas per capita),2016,0.479775109
6920,Angola,AGO,Emisiones de CO2 (toneladas métricas per capita),2016,1.012552124
6921,Albania,ALB,Emisiones de CO2 (toneladas métricas per capita),2016,1.590069333
6922,Andorra,AND,Emisiones de CO2 (toneladas métricas per capita),2016,6.465288117
6923,El mundo arabe,ARB,Emisiones de CO2 (toneladas métricas per capita),2016,4.402999306
6924,Emiratos Arabes Unidos,ARE,Emisiones de CO2 (toneladas métricas per capita),2016,22.28070271
6925,Argentina,ARG,Emisiones de CO2 (toneladas métricas per capita),2016,4.201815869
6926,Armenia,ARM,Emisiones de CO2 (toneladas métricas per capita),2016,1.767966404
6927,Samoa Americana,ASM,Emisiones de CO2 (toneladas métricas per capita),2016,
6928,Antigua y Barbuda,ATG,Emisiones de CO2 (toneladas métricas per capita),2016,5.526478512
6929,Australia,AUS,Emisiones de CO2 (toneladas métricas per capita),2016,16.32033061
6930,Austria,AUT,Emisiones de CO2 (toneladas métricas per capita),2016,7.290777216
6931,Azerbaiyan,AZE,Emisiones de CO2 (toneladas métricas per capita),2016,3.303957895
6932,Burundi,BDI,Emisiones de CO2 (toneladas métricas per capita),2016,0.040538085
6933,Belgica,BEL,Emisiones de CO2 (toneladas métricas per capita),2016,8.310660392
6934,Benin,BEN,Emisiones de CO2 (toneladas métricas per capita),2016,0.598485713
6935,Burkina Faso,BFA,Emisiones de CO2 (toneladas métricas per capita),2016,0.207403202
6936,Bangladesh,BGD,Emisiones de CO2 (toneladas métricas per capita),2016,0.507739271
6937,Bulgaria,BGR,Emisiones de CO2 (toneladas métricas per capita),2016,5.834418985
6938,Bahrein,BHR,Emisiones de CO2 (toneladas métricas per capita),2016,21.49530987
6939,Bahamas,BHS,Emisiones de CO2 (toneladas métricas per capita),2016,5.153595167
6940,Bosnia y Herzegovina,BIH,Emisiones de CO2 (toneladas métricas per capita),2016,6.422490639
6941,Bielorrusia,BLR,Emisiones de CO2 (toneladas métricas per capita),2016,5.829463579
6942,Belice,BLZ,Emisiones de CO2 (toneladas métricas per capita),2016,1.773147152
6943,Bermudas,BMU,Emisiones de CO2 (toneladas métricas per capita),2016,
6944,Bolivia,BOL,Emisiones de CO2 (toneladas métricas per capita),2016,1.893693651
6945,Brasil,BRA,Emisiones de CO2 (toneladas métricas per capita),2016,2.161259847
6946,Barbados,BRB,Emisiones de CO2 (toneladas métricas per capita),2016,4.632243432
6947,Brunei Darussalam,BRN,Emisiones de CO2 (toneladas métricas per capita),2016,16.35821162
6948,Bhutan,BTN,Emisiones de CO2 (toneladas métricas per capita),2016,1.638388767
6949,Botswana,BWA,Emisiones de CO2 (toneladas métricas per capita),2016,2.818086597
6950,Republica Centroafricana,CAF,Emisiones de CO2 (toneladas métricas per capita),2016,0.042086572
6951,Canada,CAN,Emisiones de CO2 (toneladas métricas per capita),2016,15.42182253
6952,Europa Central y del Báltico,CEB,Emisiones de CO2 (toneladas métricas per capita),2016,6.376605698
6953,Suiza,CHE,Emisiones de CO2 (toneladas métricas per capita),2016,4.737238602
6954,Islas del Canal,CHI,Emisiones de CO2 (toneladas métricas per capita),2016,
6955,Chile,CHL,Emisiones de CO2 (toneladas métricas per capita),2016,4.783525703
6956,China,CHN,Emisiones de CO2 (toneladas métricas per capita),2016,7.105479936
6957,Cote d'Ivoire,CIV,Emisiones de CO2 (toneladas métricas per capita),2016,0.3962026
6958,Camerun,CMR,Emisiones de CO2 (toneladas métricas per capita),2016,0.378493592
6959,"Congo, Republica Democrática del",COD,Emisiones de CO2 (toneladas métricas per capita),2016,0.02973242
6960,"Congo, Republica del",COG,Emisiones de CO2 (toneladas métricas per capita),2016,1.059916434
6961,Colombia,COL,Emisiones de CO2 (toneladas métricas per capita),2016,1.753795803
6962,Comoras,COM,Emisiones de CO2 (toneladas métricas per capita),2016,0.292000343
6963,Cabo Verde,CPV,Emisiones de CO2 (toneladas métricas per capita),2016,0.972252567
6964,Costa Rica,CRI,Emisiones de CO2 (toneladas métricas per capita),2016,1.619528412
6965,Estados pequeos del Caribe,CSS,Emisiones de CO2 (toneladas métricas per capita),2016,5.12342222
6966,Cuba,CUB,Emisiones de CO2 (toneladas métricas per capita),2016,2.396082811
6967,Curacao,CUW,Emisiones de CO2 (toneladas métricas per capita),2016,
6968,Islas Caiman,CYM,Emisiones de CO2 (toneladas métricas per capita),2016,
6969,Chipre,CYP,Emisiones de CO2 (toneladas métricas per capita),2016,6.026642045
6970,Republica Checa,CZE,Emisiones de CO2 (toneladas métricas per capita),2016,9.747753525
6971,Alemania,DEU,Emisiones de CO2 (toneladas métricas per capita),2016,9.072972388
6972,Djibouti,DJI,Emisiones de CO2 (toneladas métricas per capita),2016,0.386480087
6973,Dominica,DMA,Emisiones de CO2 (toneladas métricas per capita),2016,2.604352479
6974,Dinamarca,DNK,Emisiones de CO2 (toneladas métricas per capita),2016,6.169734341
6975,Republica Dominicana,DOM,Emisiones de CO2 (toneladas métricas per capita),2016,2.336099271
6976,Argelia,DZA,Emisiones de CO2 (toneladas métricas per capita),2016,3.833834222
6977,Asia oriental y el Pacífico (excluido altos ingresos),EAP,Emisiones de CO2 (toneladas métricas per capita),2016,5.46782085
6978,inicial del dividendo demográafico,EAR,Emisiones de CO2 (toneladas métricas per capita),2016,2.165596751
6979,Asia oriental y el Pacífico,EAS,Emisiones de CO2 (toneladas métricas per capita),2016,5.864093603
6980,Europa y Asia central (excluido altos ingresos),ECA,Emisiones de CO2 (toneladas métricas per capita),2016,7.028186237
6981,Europa y Asia central,ECS,Emisiones de CO2 (toneladas métricas per capita),2016,6.685278205
6982,Ecuador,ECU,Emisiones de CO2 (toneladas métricas per capita),2016,2.420480809
6983,"Egipto, Republica Arabe de",EGY,Emisiones de CO2 (toneladas métricas per capita),2016,2.359353496
6984,Zona del Euro,EMU,Emisiones de CO2 (toneladas métricas per capita),2016,6.626174457
6985,Eritrea,ERI,Emisiones de CO2 (toneladas métricas per capita),2016,0.172496432
6986,Espana,ESP,Emisiones de CO2 (toneladas métricas per capita),2016,5.340585339
6987,Estonia,EST,Emisiones de CO2 (toneladas métricas per capita),2016,12.08946716
6988,Etiopia,ETH,Emisiones de CO2 (toneladas métricas per capita),2016,0.144807034
6989,Union Europea,EUU,Emisiones de CO2 (toneladas métricas per capita),2016,6.525933461
6990,Fragiles y situaciones de conflicto afectados,FCS,Emisiones de CO2 (toneladas métricas per capita),2016,0.944060787
6991,Finlandia,FIN,Emisiones de CO2 (toneladas métricas per capita),2016,8.31624753
6992,Fiji,FJI,Emisiones de CO2 (toneladas métricas per capita),2016,1.305137031
6993,Francia,FRA,Emisiones de CO2 (toneladas métricas per capita),2016,4.703475673
6994,Islas Feroe,FRO,Emisiones de CO2 (toneladas métricas per capita),2016,
6995,Micronesia (Estados Federados de),FSM,Emisiones de CO2 (toneladas métricas per capita),2016,1.338185126
6996,Gabon,GAB,Emisiones de CO2 (toneladas métricas per capita),2016,3.059956687
6997,Reino Unido,GBR,Emisiones de CO2 (toneladas métricas per capita),2016,5.824502691
6998,Georgia,GEO,Emisiones de CO2 (toneladas métricas per capita),2016,2.632753008
6999,Ghana,GHA,Emisiones de CO2 (toneladas métricas per capita),2016,0.492155068
7000,Gibraltar,GIB,Emisiones de CO2 (toneladas métricas per capita),2016,
7001,Guinea,GIN,Emisiones de CO2 (toneladas métricas per capita),2016,0.235227854
7002,Gambia,GMB,Emisiones de CO2 (toneladas métricas per capita),2016,0.255997956
7003,Guinea-Bissau,GNB,Emisiones de CO2 (toneladas métricas per capita),2016,0.166253123
7004,Guinea Ecuatorial,GNQ,Emisiones de CO2 (toneladas métricas per capita),2016,4.167551273
7005,Grecia,GRC,Emisiones de CO2 (toneladas métricas per capita),2016,6.20348737
7006,Granada,GRD,Emisiones de CO2 (toneladas métricas per capita),2016,2.312321825
7007,Groenlandia,GRL,Emisiones de CO2 (toneladas métricas per capita),2016,
7008,Guatemala,GTM,Emisiones de CO2 (toneladas métricas per capita),2016,1.10261826
7009,Guam,GUM,Emisiones de CO2 (toneladas métricas per capita),2016,
7010,Guyana,GUY,Emisiones de CO2 (toneladas métricas per capita),2016,3.265238372
7011,Ingreso alto,HIC,Emisiones de CO2 (toneladas métricas per capita),2016,10.06764523
7012,"Hong Kong, Región Administrativa Especial",HKG,Emisiones de CO2 (toneladas métricas per capita),2016,
7013,Honduras,HND,Emisiones de CO2 (toneladas métricas per capita),2016,1.098712815
7014,Países pobres muy endeudados (PPME),HPC,Emisiones de CO2 (toneladas métricas per capita),2016,0.273930517
7015,Croacia,HRV,Emisiones de CO2 (toneladas métricas per capita),2016,4.042977719
7016,Haití,HTI,Emisiones de CO2 (toneladas métricas per capita),2016,0.314036533
7017,Hungria,HUN,Emisiones de CO2 (toneladas métricas per capita),2016,4.508691288
7018,Solo BIRF,IBD,Emisiones de CO2 (toneladas métricas per capita),2016,4.227215297
7019,BIRF y la AIF,IBT,Emisiones de CO2 (toneladas métricas per capita),2016,3.283301483
7020,total de la AIF,IDA,Emisiones de CO2 (toneladas métricas per capita),2016,0.522850426
7021,mezcla de la AIF,IDB,Emisiones de CO2 (toneladas métricas per capita),2016,0.84029428
7022,Indonesia,IDN,Emisiones de CO2 (toneladas métricas per capita),2016,1.848303852
7023,Solo AIF,IDX,Emisiones de CO2 (toneladas métricas per capita),2016,0.363940116
7024,Isla de Man,IMN,Emisiones de CO2 (toneladas métricas per capita),2016,
7025,India,IND,Emisiones de CO2 (toneladas métricas per capita),2016,1.639914019
7026,No clasificado,INX,Emisiones de CO2 (toneladas métricas per capita),2016,
7027,Irlanda,IRL,Emisiones de CO2 (toneladas métricas per capita),2016,8.203375787
7028,"Iran, Republica Islamica del",IRN,Emisiones de CO2 (toneladas métricas per capita),2016,7.288966176
7029,Iraq,IRQ,Emisiones de CO2 (toneladas métricas per capita),2016,3.702550805
7030,Islandia,ISL,Emisiones de CO2 (toneladas métricas per capita),2016,4.868247282
7031,Israel,ISR,Emisiones de CO2 (toneladas métricas per capita),2016,7.633161713
7032,Italia,ITA,Emisiones de CO2 (toneladas métricas per capita),2016,5.498244377
7033,Jamaica,JAM,Emisiones de CO2 (toneladas métricas per capita),2016,2.693657355
7034,Jordania,JOR,Emisiones de CO2 (toneladas métricas per capita),2016,2.481771573
7035,Japon,JPN,Emisiones de CO2 (toneladas métricas per capita),2016,9.166714407
7036,Kazajstan,KAZ,Emisiones de CO2 (toneladas métricas per capita),2016,11.37883973
7037,Kenya,KEN,Emisiones de CO2 (toneladas métricas per capita),2016,0.403178475
7038,Kirguistan,KGZ,Emisiones de CO2 (toneladas métricas per capita),2016,1.59151246
7039,Camboya,KHM,Emisiones de CO2 (toneladas métricas per capita),2016,0.708268457
7040,Kiribati,KIR,Emisiones de CO2 (toneladas métricas per capita),2016,0.478428527
7041,Saint Kitts y Nevis,KNA,Emisiones de CO2 (toneladas métricas per capita),2016,5.118439776
7042,"Corea, República de",KOR,Emisiones de CO2 (toneladas métricas per capita),2016,12.0162046
7043,Kuwait,KWT,Emisiones de CO2 (toneladas métricas per capita),2016,22.57269795
7044,America Latina y el Caribe (excluido altos ingresos),LAC,Emisiones de CO2 (toneladas métricas per capita),2016,2.535946507
7045,Republica Democratica Popular Lao,LAO,Emisiones de CO2 (toneladas métricas per capita),2016,2.278533289
7046,Líbano,LBN,Emisiones de CO2 (toneladas métricas per capita),2016,4.434700371
7047,Liberia,LBR,Emisiones de CO2 (toneladas métricas per capita),2016,0.297038076
7048,Libia,LBY,Emisiones de CO2 (toneladas métricas per capita),2016,7.75123858
7049,Santa Lucía,LCA,Emisiones de CO2 (toneladas métricas per capita),2016,2.865435087
7050,America Latina y el Caribe,LCN,Emisiones de CO2 (toneladas métricas per capita),2016,2.724731093
7051,Paises menos desarrollados: clasificacion de las Naciones Unidas,LDC,Emisiones de CO2 (toneladas métricas per capita),2016,0.321128089
7052,Paies de ingreso bajo,LIC,Emisiones de CO2 (toneladas métricas per capita),2016,0.249647648
7053,Liechtenstein,LIE,Emisiones de CO2 (toneladas métricas per capita),2016,3.984106358
7054,Sri Lanka,LKA,Emisiones de CO2 (toneladas métricas per capita),2016,1.081309957
7055,Paises de ingreso mediano bajo,LMC,Emisiones de CO2 (toneladas métricas per capita),2016,1.583104863
7056,Ingreso mediano y bajo,LMY,Emisiones de CO2 (toneladas métricas per capita),2016,3.227508168
7057,Lesotho,LSO,Emisiones de CO2 (toneladas métricas per capita),2016,0.991756971
7058,avanzada del dividendo demografico,LTE,Emisiones de CO2 (toneladas métricas per capita),2016,6.279861728
7059,Lituania,LTU,Emisiones de CO2 (toneladas métricas per capita),2016,3.905926684
7060,Luxemburgo,LUX,Emisiones de CO2 (toneladas métricas per capita),2016,15.19877529
7061,Letonia,LVA,Emisiones de CO2 (toneladas métricas per capita),2016,3.646422599
7062,"Region Administrativa Especial de Macao, China",MAC,Emisiones de CO2 (toneladas métricas per capita),2016,
7063,Isla de San Martín (parte francesa),MAF,Emisiones de CO2 (toneladas métricas per capita),2016,
7064,Marruecos,MAR,Emisiones de CO2 (toneladas métricas per capita),2016,1.71730557
7065,Monaco,MCO,Emisiones de CO2 (toneladas métricas per capita),2016,
7066,Republica de Moldova,MDA,Emisiones de CO2 (toneladas métricas per capita),2016,2.904908914
7067,Madagascar,MDG,Emisiones de CO2 (toneladas métricas per capita),2016,0.124763837
7068,Maldivas,MDV,Emisiones de CO2 (toneladas métricas per capita),2016,3.227063392
7069,Oriente Medio y Norte de Africa,MEA,Emisiones de CO2 (toneladas métricas per capita),2016,5.516448951
7070,Mexico,MEX,Emisiones de CO2 (toneladas métricas per capita),2016,3.920323024
7071,Islas Marshall,MHL,Emisiones de CO2 (toneladas métricas per capita),2016,3.031306255
7072, Ingreso mediano,MIC,Emisiones de CO2 (toneladas métricas per capita),2016,3.54283404
7073,Macedonia del Norte,MKD,Emisiones de CO2 (toneladas métricas per capita),2016,3.359581952
7074,Mali,MLI,Emisiones de CO2 (toneladas métricas per capita),2016,0.182277042
7075,Malta,MLT,Emisiones de CO2 (toneladas métricas per capita),2016,2.969764316
7076,Myanmar,MMR,Emisiones de CO2 (toneladas métricas per capita),2016,0.421272122
7077,Oriente Medio y Norte de Africa (excluido altos ingresos),MNA,Emisiones de CO2 (toneladas métricas per capita),2016,3.550860294
7078,Montenegro,MNE,Emisiones de CO2 (toneladas métricas per capita),2016,3.456033476
7079,Mongolia,MNG,Emisiones de CO2 (toneladas métricas per capita),2016,5.998504731
7080,Mariana,MNP,Emisiones de CO2 (toneladas métricas per capita),2016,
7081,Mozambique,MOZ,Emisiones de CO2 (toneladas métricas per capita),2016,0.261542138
7082,Mauritania,MRT,Emisiones de CO2 (toneladas métricas per capita),2016,0.637776445
7083,Mauricio,MUS,Emisiones de CO2 (toneladas métricas per capita),2016,3.193281567
7084,Malawi,MWI,Emisiones de CO2 (toneladas métricas per capita),2016,0.070297394
7085,Malasia,MYS,Emisiones de CO2 (toneladas métricas per capita),2016,7.348421251
7086,America del Norte,NAC,Emisiones de CO2 (toneladas métricas per capita),2016,15.17449435
7087,Namibia,NAM,Emisiones de CO2 (toneladas métricas per capita),2016,1.78707316
7088,Nueva Caledonia,NCL,Emisiones de CO2 (toneladas métricas per capita),2016,
7089,Niger,NER,Emisiones de CO2 (toneladas métricas per capita),2016,0.100195285
